Adverb,Afect,Amigos,Ansiedad,Articulo,Asentir,Biolog,Causa,Certeza,Conjunc,Cuantif,Cuerpo,Dinero,Discrep,ElElla,Ellos,EmoNeg,EmoPos,Enfado,Espacio,Excl,Familia,Funct,Futuro,Hogar,Humanos,Incl,Ingerir,Inhib,Insight,Logro,Maldec,MecCog,Movim,Muerte,Negacio,NoFluen,Nosotro,Numeros,Oir,Pasado,Percept,Placer,Prepos,Present,PronImp,PronPer,Relativ,Relig,Relleno,Salud,Sentir,Sexual,Social,Subjuntiv,Tentat,Tiempo,TotPron,Trabajo,Triste,TuUtd,Ver,VerbAux,Verbos,VosUtds,WC,Yo,formal,informal,verbELLOS,verbNOS,verbTU,verbVos,verbYO,verbosEL,date
0.025165562913907286,0.022516556291390728,0.0013245033112582781,0.003973509933774834,0.1629139072847682,0.0013245033112582781,0.013245033112582781,0.009271523178807948,0.003973509933774834,0.05033112582781457,0.011920529801324504,0.0013245033112582781,0.013245033112582781,0.003973509933774834,0.09006622516556291,0.01456953642384106,0.009271523178807948,0.015894039735099338,0.005298013245033113,0.04900662251655629,0.0013245033112582781,0.0,0.495364238410596,0.0026490066225165563,0.0,0.010596026490066225,0.08609271523178808,0.009271523178807948,0.0026490066225165563,0.019867549668874173,0.018543046357615896,0.0,0.13112582781456952,0.009271523178807948,0.0026490066225165563,0.0013245033112582781,0.0,0.0,0.009271523178807948,0.0013245033112582781,0.005298013245033113,0.017218543046357615,0.0013245033112582781,0.19205298013245034,0.046357615894039736,0.046357615894039736,0.0913907284768212,0.0913907284768212,0.0013245033112582781,0.0,0.003973509933774834,0.0,0.0,0.04370860927152318,0.010596026490066225,0.0026490066225165563,0.03576158940397351,0.13774834437086092,0.060927152317880796,0.0026490066225165563,0.0,0.0026490066225165563,0.011920529801324504,0.05562913907284768,0.0013245033112582781,755,0.0,0.0,0.0,0.007947019867549669,0.0026490066225165563,0.0,0.0,0.010596026490066225,0.022516556291390728,2022-11-30
0.04929577464788732,0.028169014084507043,0.0,0.0,0.16901408450704225,0.0,0.056338028169014086,0.0,0.0,0.07042253521126761,0.028169014084507043,0.035211267605633804,0.0,0.0,0.07746478873239436,0.02112676056338028,0.0,0.028169014084507043,0.0,0.08450704225352113,0.0,0.0,0.5492957746478874,0.007042253521126761,0.0,0.007042253521126761,0.11971830985915492,0.02112676056338028,0.0,0.0,0.014084507042253521,0.0,0.13380281690140844,0.035211267605633804,0.0,0.0,0.0,0.0,0.014084507042253521,0.035211267605633804,0.007042253521126761,0.06338028169014084,0.007042253521126761,0.2323943661971831,0.04225352112676056,0.028169014084507043,0.07746478873239436,0.11971830985915492,0.014084507042253521,0.0,0.0,0.007042253521126761,0.035211267605633804,0.056338028169014086,0.0,0.014084507042253521,0.028169014084507043,0.1056338028169014,0.007042253521126761,0.0,0.0,0.0,0.007042253521126761,0.056338028169014086,0.0,142,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.014084507042253521,2022-11-30
0.04195011337868481,0.032879818594104306,0.0022675736961451248,0.0,0.15419501133786848,0.003401360544217687,0.015873015873015872,0.005668934240362812,0.007936507936507936,0.05668934240362812,0.01020408163265306,0.0,0.022675736961451247,0.006802721088435374,0.05895691609977324,0.024943310657596373,0.0045351473922902496,0.022675736961451247,0.003401360544217687,0.05215419501133787,0.0011337868480725624,0.0,0.5022675736961452,0.0045351473922902496,0.0022675736961451248,0.0045351473922902496,0.09297052154195011,0.015873015873015872,0.0,0.018140589569160998,0.017006802721088437,0.0,0.15419501133786848,0.013605442176870748,0.0011337868480725624,0.0011337868480725624,0.0,0.003401360544217687,0.021541950113378686,0.0,0.01020408163265306,0.022675736961451247,0.0045351473922902496,0.17346938775510204,0.06235827664399093,0.04421768707482993,0.06235827664399093,0.09523809523809523,0.0011337868480725624,0.0,0.0,0.0022675736961451248,0.0,0.07369614512471655,0.009070294784580499,0.01020408163265306,0.031746031746031744,0.10657596371882086,0.0691609977324263,0.0,0.0,0.003401360544217687,0.009070294784580499,0.07596371882086168,0.0022675736961451248,882,0.0,0.0,0.0,0.006802721088435374,0.0045351473922902496,0.0,0.0,0.007936507936507936,0.023809523809523808,2022-11-23
0.02077687443541102,0.016260162601626018,0.0036133694670280035,0.0,0.14905149051490515,0.0009033423667570009,0.013550135501355014,0.00993676603432701,0.0036133694670280035,0.051490514905149054,0.01084010840108401,0.0036133694670280035,0.014453477868112014,0.005420054200542005,0.07859078590785908,0.03071364046973803,0.0027100271002710027,0.013550135501355014,0.0009033423667570009,0.08762420957542909,0.0027100271002710027,0.0,0.4823848238482385,0.0009033423667570009,0.0009033423667570009,0.0009033423667570009,0.08672086720867209,0.01084010840108401,0.0018066847335140017,0.02077687443541102,0.02168021680216802,0.0,0.15447154471544716,0.013550135501355014,0.0,0.0,0.0,0.005420054200542005,0.025293586269196026,0.00993676603432701,0.012646793134598013,0.02710027100271003,0.008130081300813009,0.18157181571815717,0.07497741644083107,0.04065040650406504,0.08039747064137308,0.10388437217705511,0.0,0.0,0.0,0.0009033423667570009,0.0,0.04245709123757904,0.011743450767841012,0.013550135501355014,0.011743450767841012,0.12104787714543812,0.022583559168925023,0.0009033423667570009,0.0,0.006323396567299007,0.009033423667570008,0.08310749774164408,0.0,1107,0.0,0.0,0.0,0.004516711833785004,0.005420054200542005,0.0,0.0,0.009033423667570008,0.024390243902439025,2022-11-11
0.04013377926421405,0.023411371237458192,0.0,0.0,0.13043478260869565,0.0033444816053511705,0.0033444816053511705,0.0,0.010033444816053512,0.06354515050167224,0.010033444816053512,0.0033444816053511705,0.026755852842809364,0.013377926421404682,0.07023411371237458,0.013377926421404682,0.0033444816053511705,0.016722408026755852,0.0,0.06020066889632107,0.013377926421404682,0.0,0.5117056856187291,0.0,0.0,0.010033444816053512,0.11371237458193979,0.0,0.0,0.006688963210702341,0.016722408026755852,0.0,0.14046822742474915,0.006688963210702341,0.0,0.010033444816053512,0.0,0.0,0.016722408026755852,0.0,0.010033444816053512,0.006688963210702341,0.006688963210702341,0.19063545150501673,0.06020066889632107,0.026755852842809364,0.07692307692307693,0.08361204013377926,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.0,0.06020066889632107,0.006688963210702341,0.010033444816053512,0.016722408026755852,0.10367892976588629,0.046822742474916385,0.0033444816053511705,0.0,0.0,0.016722408026755852,0.0802675585284281,0.006688963210702341,299,0.0,0.006688963210702341,0.0,0.0033444816053511705,0.013377926421404682,0.0,0.0,0.006688963210702341,0.030100334448160536,2022-11-10
0.04827586206896552,0.027586206896551724,0.0,0.0,0.08275862068965517,0.0,0.013793103448275862,0.027586206896551724,0.013793103448275862,0.07586206896551724,0.013793103448275862,0.0,0.013793103448275862,0.0,0.041379310344827586,0.013793103448275862,0.006896551724137931,0.020689655172413793,0.006896551724137931,0.06896551724137931,0.041379310344827586,0.0,0.43448275862068964,0.0,0.0,0.0,0.0896551724137931,0.0,0.0,0.04827586206896552,0.06206896551724138,0.0,0.25517241379310346,0.027586206896551724,0.0,0.034482758620689655,0.0,0.020689655172413793,0.006896551724137931,0.0,0.05517241379310345,0.0,0.006896551724137931,0.13793103448275862,0.10344827586206896,0.06206896551724138,0.04827586206896552,0.1103448275862069,0.0,0.0,0.013793103448275862,0.0,0.0,0.05517241379310345,0.0,0.020689655172413793,0.020689655172413793,0.1103448275862069,0.06206896551724138,0.0,0.0,0.013793103448275862,0.006896551724137931,0.14482758620689656,0.0,145,0.006896551724137931,0.0,0.0,0.020689655172413793,0.0,0.0,0.0,0.006896551724137931,0.034482758620689655,2022-11-10
0.04299226139294927,0.018056749785038694,0.0025795356835769563,0.0,0.15563198624247634,0.0008598452278589854,0.017196904557179708,0.008598452278589854,0.0060189165950128975,0.06792777300085985,0.015477214101461736,0.0034393809114359416,0.010318142734307825,0.007738607050730868,0.07394668959587274,0.010318142734307825,0.0060189165950128975,0.019776440240756664,0.005159071367153913,0.06276870163370593,0.013757523645743766,0.0017196904557179708,0.5150472914875323,0.0017196904557179708,0.0025795356835769563,0.0017196904557179708,0.09544282029234738,0.013757523645743766,0.0025795356835769563,0.017196904557179708,0.019776440240756664,0.0,0.1874462596732588,0.015477214101461736,0.0008598452278589854,0.004299226139294927,0.0,0.0034393809114359416,0.021496130696474634,0.0034393809114359416,0.009458297506448839,0.018916595012897677,0.012037833190025795,0.18142734307824593,0.058469475494411005,0.04729148753224419,0.07480653482373173,0.08598452278589853,0.0008598452278589854,0.0,0.0008598452278589854,0.0,0.0,0.0352536543422184,0.010318142734307825,0.013757523645743766,0.021496130696474634,0.12209802235597593,0.05073086844368014,0.0,0.0,0.0017196904557179708,0.012897678417884782,0.06964746345657781,0.0008598452278589854,1163,0.0,0.0008598452278589854,0.0,0.012037833190025795,0.004299226139294927,0.0,0.0,0.0060189165950128975,0.01633705932932072,2022-11-09
0.07167693360711841,0.046269678302532515,0.0010951403148528405,0.0031485284052019166,0.11359342915811088,0.004024640657084189,0.026173853524982887,0.02461327857631759,0.01566050650239562,0.07455167693360712,0.0188911704312115,0.0022997946611909652,0.0031485284052019166,0.011663244353182752,0.06759753593429157,0.018015058179329226,0.02505133470225873,0.0188911704312115,0.01998631074606434,0.042874743326488704,0.022395619438740588,0.002792607802874743,0.5167145790554415,0.0009034907597535934,0.00188911704312115,0.009609856262833675,0.06625598904859685,0.006926762491444216,0.002573579739904175,0.03616700889801506,0.012484599589322382,0.00030116358658453113,0.2418069815195072,0.022231348391512664,0.0016700889801505817,0.026064339493497603,0.0004106776180698152,0.0041615331964407936,0.01727583846680356,0.010650239561943874,0.017659137577002052,0.028336755646817247,0.003641341546885695,0.12892539356605065,0.12676249144421628,0.07449691991786447,0.08060232717316906,0.08783025325119781,0.0013415468856947297,0.0,0.0022997946611909652,0.0012320328542094457,0.024996577686516086,0.08919917864476386,0.02182067077344285,0.026365503080082134,0.029295003422313483,0.15509924709103354,0.016071184120465435,0.002573579739904175,0.004188911704312115,0.007446954140999316,0.01897330595482546,0.15247091033538673,0.00243668720054757,36525,0.008076659822039698,0.00030116358658453113,0.0023819301848049283,0.014729637234770705,0.010513347022587268,0.001779603011635866,0.0006297056810403833,0.020999315537303217,0.05656399726214921,2022-11-07
0.05860113421550094,0.03497164461247637,0.002835538752362949,0.0,0.12287334593572778,0.007561436672967864,0.008506616257088847,0.017958412098298678,0.021739130434782608,0.06805293005671077,0.024574669187145556,0.003780718336483932,0.006616257088846881,0.013232514177693762,0.07372400756143667,0.015122873345935728,0.003780718336483932,0.03213610586011342,0.001890359168241966,0.038752362948960305,0.020793950850661626,0.0,0.5179584120982986,0.003780718336483932,0.000945179584120983,0.003780718336483932,0.0831758034026465,0.004725897920604915,0.001890359168241966,0.026465028355387523,0.038752362948960305,0.0,0.22967863894139887,0.01984877126654064,0.0,0.023629489603024575,0.000945179584120983,0.010396975425330813,0.007561436672967864,0.011342155009451797,0.008506616257088847,0.023629489603024575,0.001890359168241966,0.14555765595463138,0.10869565217391304,0.05954631379962193,0.08128544423440454,0.07466918714555766,0.002835538752362949,0.0,0.000945179584120983,0.000945179584120983,0.0,0.1001890359168242,0.006616257088846881,0.01890359168241966,0.020793950850661626,0.14083175803402648,0.03213610586011342,0.001890359168241966,0.002835538752362949,0.005671077504725898,0.020793950850661626,0.1275992438563327,0.000945179584120983,1058,0.006616257088846881,0.0,0.000945179584120983,0.010396975425330813,0.01984877126654064,0.0,0.002835538752362949,0.011342155009451797,0.0444234404536862,2022-11-03
0.043523316062176166,0.024870466321243522,0.0,0.0010362694300518134,0.13367875647668392,0.002072538860103627,0.019689119170984457,0.0031088082901554403,0.015544041450777202,0.049740932642487044,0.013471502590673576,0.0010362694300518134,0.013471502590673576,0.00932642487046632,0.07772020725388601,0.025906735751295335,0.0051813471502590676,0.019689119170984457,0.0031088082901554403,0.06424870466321243,0.007253886010362694,0.002072538860103627,0.5025906735751295,0.007253886010362694,0.00932642487046632,0.002072538860103627,0.08186528497409326,0.015544041450777202,0.0031088082901554403,0.021761658031088083,0.02072538860103627,0.0,0.15544041450777202,0.02072538860103627,0.002072538860103627,0.0062176165803108805,0.0,0.0051813471502590676,0.013471502590673576,0.0010362694300518134,0.012435233160621761,0.01865284974093264,0.011398963730569948,0.2,0.06735751295336788,0.0538860103626943,0.07772020725388601,0.10984455958549223,0.0031088082901554403,0.0,0.0010362694300518134,0.0,0.002072538860103627,0.05077720207253886,0.013471502590673576,0.010362694300518135,0.03212435233160622,0.1316062176165803,0.03419689119170984,0.0,0.0010362694300518134,0.002072538860103627,0.00932642487046632,0.09015544041450778,0.0,965,0.0,0.0,0.0,0.008290155440414507,0.0031088082901554403,0.0,0.0,0.010362694300518135,0.021761658031088083,2022-11-02
0.024906600249066,0.017434620174346202,0.0012453300124533001,0.0,0.1643835616438356,0.0037359900373599006,0.021170610211706103,0.0112079701120797,0.008717310087173101,0.048567870485678705,0.0161892901618929,0.0037359900373599006,0.021170610211706103,0.0049813200498132005,0.0722291407222914,0.014943960149439602,0.0024906600249066002,0.0161892901618929,0.0012453300124533001,0.0410958904109589,0.0112079701120797,0.0024906600249066002,0.4943960149439601,0.0049813200498132005,0.0024906600249066002,0.0037359900373599006,0.06973848069738481,0.0161892901618929,0.0024906600249066002,0.012453300124533,0.0224159402241594,0.0,0.14196762141967623,0.014943960149439602,0.0,0.0012453300124533001,0.0,0.0037359900373599006,0.0161892901618929,0.0024906600249066002,0.007471980074719801,0.0112079701120797,0.0049813200498132005,0.18057285180572852,0.06102117061021171,0.047322540473225407,0.0722291407222914,0.0821917808219178,0.0,0.0,0.0012453300124533001,0.0012453300124533001,0.0024906600249066002,0.048567870485678705,0.0112079701120797,0.0161892901618929,0.026151930261519303,0.11955168119551682,0.034869240348692404,0.0012453300124533001,0.0,0.0012453300124533001,0.0136986301369863,0.0784557907845579,0.0,803,0.0,0.0,0.0,0.009962640099626401,0.0024906600249066002,0.0024906600249066002,0.0,0.007471980074719801,0.026151930261519303,2022-10-26
0.022448979591836733,0.026530612244897958,0.0,0.004081632653061225,0.1489795918367347,0.0020408163265306124,0.01020408163265306,0.012244897959183673,0.012244897959183673,0.04693877551020408,0.0163265306122449,0.0,0.004081632653061225,0.006122448979591836,0.06938775510204082,0.01020408163265306,0.018367346938775512,0.01020408163265306,0.012244897959183673,0.061224489795918366,0.00816326530612245,0.0,0.49795918367346936,0.006122448979591836,0.004081632653061225,0.01020408163265306,0.10612244897959183,0.0020408163265306124,0.0,0.014285714285714285,0.014285714285714285,0.01020408163265306,0.13673469387755102,0.022448979591836733,0.00816326530612245,0.006122448979591836,0.0,0.004081632653061225,0.02040816326530612,0.004081632653061225,0.006122448979591836,0.01020408163265306,0.004081632653061225,0.20612244897959184,0.05714285714285714,0.03877551020408163,0.06938775510204082,0.09591836734693877,0.004081632653061225,0.0,0.00816326530612245,0.0020408163265306124,0.0,0.04081632653061224,0.014285714285714285,0.006122448979591836,0.022448979591836733,0.10816326530612246,0.04081632653061224,0.0,0.0,0.0020408163265306124,0.00816326530612245,0.07142857142857142,0.0,490,0.0,0.0,0.0,0.00816326530612245,0.004081632653061225,0.0,0.0,0.012244897959183673,0.02857142857142857,2022-10-19
